CustomerID,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CreditAcceptance
27567,Miranda,J,Foster,9761 Martindale Drive,,Sedro Woolley,Washington,United States,98284,350-555-0169,12/23/1959,Bachelors ,Professional,F,M,0,0,3,4,89555,bad
18864,Elijah,,Long,7360 San Benito Drive,,San Gabriel,California,United States,91776,706-555-0161,9/12/1954,High School,Professional,M,M,0,0,1,3,90605,bad
28932,Marshall,,Ashe,8200 Schenone Court,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0197,8/27/1974,Bachelors ,Professional,M,M,1,3,0,0,86507,good
26801,Wyatt,,Washington,2279 Pineview Lane,,Woodland Hills,California,United States,91364,210-555-0123,7/19/1976,Partial College,Skilled Manual,M,M,1,1,0,0,86542,good
28522,Rosa,M,Ma,Lieblingsweg 234,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0164,7/7/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,86582,good
14027,Carlos,M,Perez,281 Wesley Court,,Tacoma,Washington,United States,98403,547-555-0191,5/13/1973,Partial College,Professional,M,M,0,2,0,0,86596,good
27467,Jackson,S,Coleman,9919 MacArthur Avenue,,Coronado,California,United States,92118,159-555-0145,3/16/1978,Partial College,Skilled Manual,M,M,1,2,0,0,86646,good
16613,Cassie,S,Sutton,5984 Dewing Avenue,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0139,4/8/1974,Bachelors ,Professional,F,M,1,4,0,0,86739,good
20070,Richard,,Morris,1090 El Dorado Way,,Vancouver,British Columbia,Canada,V7L 4J4,168-555-0122,4/9/1966,Graduate Degree,Skilled Manual,M,M,0,0,0,0,86769,good
14592,Jessica,,Thompson,4418 Lisa Lee Lane,,Walla Walla,Washington,United States,99362,331-555-0142,7/26/1966,Graduate Degree,Professional,F,M,1,0,0,0,86972,good
19671,Michael,B,Davis,2144 San Rafael,,Concord,California,United States,94519,172-555-0156,7/2/1978,Partial College,Skilled Manual,M,M,1,2,0,0,86979,good
27338,Virginia,J,Lopez,5778 Mt Tri-state Court,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0134,11/17/1975,Bachelors ,Professional,F,M,1,2,0,0,87223,good
24590,Diana,L,Alonso,5218 E 28th Street,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0148,1/4/1974,Bachelors ,Professional,F,M,0,3,0,0,87419,good
26584,Benjamin,A,Alexander,757 Eureka Lane,,Walla Walla,Washington,United States,99362,240-555-0151,2/24/1976,Partial College,Professional,M,M,0,2,0,0,87491,good
24313,Taylor,L,Brooks,5802 Ampersand Drive,,Lake Oswego,Oregon,United States,97034,611-555-0119,3/18/1974,Partial College,Professional,F,M,1,2,0,0,87682,good
14037,Lydia,,Sara,5613 East Narrows Drive,,Berkeley,California,United States,94704,183-555-0132,4/22/1974,Partial College,Professional,F,M,1,2,0,0,87703,good
19781,Alexis,,Washington,2267 Rampo Ct.,,Langley,British Columbia,Canada,V3A 4R2,472-555-0117,4/2/1976,Partial College,Professional,F,M,0,2,0,0,87779,good
28805,Marissa,J,Bennett,5370 Adobe Drive,,Mill Valley,California,United States,94941,157-555-0149,8/20/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,0,87803,good
16337,Jose,,White,8371 Shenandoah Drive,,El Cajon,California,United States,92020,123-555-0138,7/6/1977,Partial College,Skilled Manual,M,M,0,2,0,0,87854,good
15429,Aaron,,Li,8345 Orangewood Ave.,,West Covina,California,United States,91791,681-555-0150,4/19/1979,Partial College,Skilled Manual,M,M,0,2,0,0,87979,good
25047,Trevor,,Long,7957 Hermosa,,Palo Alto,California,United States,94303,616-555-0169,11/10/1973,Partial College,Professional,M,M,1,2,0,0,87981,good
19757,Allison,A,Allen,8707 Goen Road,,Sooke,British Columbia,Canada,V0,785-555-0139,5/9/1976,Partial College,Skilled Manual,F,M,0,2,0,0,88039,good
20601,Carrie,R,Munoz,5558 Kaitlin Pl.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0120,4/8/1976,Bachelors ,Professional,F,M,1,3,0,0,88041,good
22185,Connor,,Henderson,1515 Palm Dr,,Palo Alto,California,United States,94303,205-555-0110,6/2/1975,Partial College,Skilled Manual,M,M,1,2,0,0,88184,good
20459,Maria,J,Barnes,9056 Mount Dr,,Chula Vista,California,United States,91910,177-555-0199,10/7/1974,High School,Professional,F,M,1,2,0,0,88239,good
22165,Aaron,L,Perez,749 Ida Dr.,,Glendale,California,United States,91203,143-555-0143,11/1/1976,Partial College,Skilled Manual,M,M,0,2,0,0,88335,good
18191,Julie,R,Sharma,1512 Birch Bark Dr,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0113,8/13/1975,Bachelors ,Professional,F,M,1,2,0,0,88558,good
23641,Megan,,Morris,2893 Vera,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0170,7/11/1976,Bachelors ,Professional,F,M,0,2,0,0,88607,good
20311,Cole,,Bell,9406 Leed Court W.,,Los Angeles,California,United States,90012,549-555-0127,2/11/1979,Partial College,Skilled Manual,M,M,0,1,0,0,88641,good
14873,Fernando,,Long,4683 Buchanan Pl.,,Lincoln Acres,California,United States,91950,129-555-0146,2/10/1974,Graduate Degree,Skilled Manual,M,M,1,0,0,0,88672,good
21874,Brandi,,Suarez,9825 Mt. Dell Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0112,5/22/1976,Bachelors ,Professional,F,M,0,2,0,0,88674,good
27059,Hunter,,Perry,1942 Rock Drive,,Berkeley,California,United States,94704,679-555-0115,10/4/1972,Graduate Degree,Skilled Manual,M,M,0,0,0,0,88800,good
27711,Barbara,,Tang,6991 Mauna Kea Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0120,1/20/1963,Bachelors ,Professional,F,M,0,2,0,0,88843,good
18569,Emma,E,Bryant,7909 Yorba Linda,,Salem,Oregon,United States,97301,329-555-0133,4/5/1966,Graduate Degree,Professional,F,M,1,0,0,0,89039,good
11165,Jocelyn,,Alexander,3376 Bank Way,,Oakland,California,United States,94611,354-555-0134,7/18/1973,Partial College,Skilled Manual,F,M,0,1,0,0,89154,good
22042,Abigail,K,Bryant,2529 Clear Court,,Beverly Hills,California,United States,90210,843-555-0124,8/21/1972,Partial College,Skilled Manual,F,M,1,2,0,0,89183,good
23642,Anne,,Gutierrez,3376 Bynum Way,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0194,7/18/1975,Bachelors ,Professional,F,M,0,3,0,0,89347,good
26959,Alisha,D,Nara,6021 Ellis St.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0183,7/26/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,89353,good
12925,Mackenzie,,Blue,4363 Galindo Street,,Burbank,California,United States,91502,954-555-0112,8/13/1966,Graduate Degree,Professional,F,M,1,0,0,0,89361,good
28681,Victoria,E,Johnson,3785 Treat Blvd.,,Marysville,Washington,United States,98270,958-555-0186,3/18/1966,Graduate Degree,Professional,F,M,1,0,0,0,89702,good
15370,Jessica,K,Butler,2080 Mountain View Dr.,,Lebanon,Oregon,United States,97355,830-555-0114,7/3/1956,Partial College,Professional,F,M,0,0,3,4,91068,bad
25076,Nicole,W,Jenkins,6868 West,,Lincoln Acres,California,United States,91950,451-555-0148,8/15/1963,Graduate Degree,Professional,F,M,0,0,2,3,92505,bad
18192,Max,,Hernandez,6885 Amending Drive,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0142,1/13/1974,Bachelors ,Professional,M,M,1,4,0,0,89703,good
21399,Ian,,Hughes,3162 Chaucer Drive,,Woodland Hills,California,United States,91364,240-555-0189,11/25/1975,Partial College,Skilled Manual,M,M,1,2,0,0,89735,good
26350,Gabrielle,,King,273 Winding Lane,,N. Vancouver,British Columbia,Canada,V7L 4J4,141-555-0116,11/2/1965,Graduate Degree,Professional,F,M,1,1,0,0,89830,good
18194,Yolanda,J,Kumar,8114 Riviera Way,,Perth,South Australia,Australia,6006,1 (11) 500 555-0126,9/12/1974,Bachelors ,Professional,F,M,1,4,0,0,89837,good
21935,Victoria,,Simmons,845 Olive Ave,,Walla Walla,Washington,United States,99362,992-555-0163,7/28/1959,Bachelors ,Professional,F,M,0,0,3,4,92737,bad
21414,Aaron,,Butler,9761 Darnett Circle,,Lebanon,Oregon,United States,97355,466-555-0180,6/7/1974,Partial College,Professional,M,M,1,2,0,0,90396,good
25954,Noah,E,Carter,9720 Dalis Dr.,,San Gabriel,California,United States,91776,625-555-0118,8/10/1975,Partial College,Skilled Manual,M,M,0,2,0,0,90443,good
13993,Zachary,R,Patterson,7814 New Court,,Burlingame,California,United States,94010,149-555-0161,8/24/1978,Partial College,Skilled Manual,M,M,1,2,0,0,90455,good
27551,Antonio,E,Long,4024 Dos Encinas,,Corvallis,Oregon,United States,97330,568-555-0165,10/17/1967,Partial College,Skilled Manual,M,M,0,1,0,0,90517,good
18717,Cassandra,B,Suri,7907 Eagle Peak Road,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0176,1/21/1965,Bachelors ,Professional,F,M,0,1,0,0,90742,good
18474,James,,Smith,6013 Meier Road,,Long Beach,California,United States,90802,505-555-0184,7/11/1975,Partial College,Skilled Manual,M,M,1,2,0,0,90800,good
24262,Daniel,,Thomas,5776 Newton Way,,La Jolla,California,United States,92806,477-555-0199,3/16/1977,Partial College,Skilled Manual,M,M,0,2,0,0,90847,good
24297,Victoria,C,Cox,1654 Bonari Court,,Imperial Beach,California,United States,91932,772-555-0197,10/9/1976,Partial College,Professional,F,M,1,2,0,0,90957,good
11954,Joseph,M,Garcia,1220 Bradford Way,,Glendale,California,United States,91203,594-555-0120,8/17/1975,Partial College,Skilled Manual,M,M,1,2,0,0,91218,good
19478,Tasha,R,Goel,488 Meadow Glen Way,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0129,12/25/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,91257,good
21873,Kellie,I,Navarro,1164 Augustine Drive,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0157,8/3/1975,Bachelors ,Professional,F,M,1,2,0,0,91260,good
11024,Russell,,Xie,8734 Oxford Place,,Concord,California,United States,94519,746-555-0186,9/17/1978,Partial College,Skilled Manual,M,M,1,2,0,0,91276,good
27968,Roger,,Xu,4816 Condor Dr,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0130,6/6/1976,Bachelors ,Professional,M,M,1,3,0,0,91369,good
23879,Amber,L,Gonzalez,9286 Military East,,Port Hammond,British Columbia,Canada,V6B 3P7,728-555-0176,2/22/1966,Graduate Degree,Professional,F,M,0,0,0,0,91398,good
18573,Andrea,,Phillips,5484 Cornwall Court,,Sooke,British Columbia,Canada,V0,936-555-0114,6/17/1966,Graduate Degree,Professional,F,M,1,0,0,0,91472,good
11053,Ana,E,Price,1660 Stonyhill Circle,,San Diego,California,United States,92102,859-555-0113,8/20/1980,Partial College,Skilled Manual,F,M,0,2,0,0,91599,good
13622,Alan,,Wang,9686 Willbrook Court,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0173,5/7/1974,Partial High School,Professional,M,M,1,4,0,0,91608,good
21413,Dalton,M,Robinson,2886 Chaparral Court,Space # 45,Issaquah,Washington,United States,98027,514-555-0138,1/8/1974,Partial College,Professional,M,M,1,2,0,0,91616,good
15722,Angela,,Jenkins,913 Pelican Loop,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0118,11/26/1974,Bachelors ,Professional,F,M,0,3,0,0,91824,good
14274,Edward,D,Williams,460 Skyline Dr,,Royal Oak,British Columbia,Canada,V8X,483-555-0139,7/9/1976,Partial College,Professional,M,M,1,2,0,0,91861,good
15428,Richard,D,Howard,5391 Ashford Court,,Spring Valley,California,United States,91977,321-555-0115,5/1/1979,Partial College,Skilled Manual,M,M,1,2,0,0,92200,good
15023,Juan,J,Watson,6409 Queens Road,,Spokane,Washington,United States,99202,175-555-0163,7/3/1979,Partial College,Skilled Manual,M,M,1,2,0,0,92484,good
27293,Kaitlyn,,Jackson,2373 Mt. Whitney Way,,Glendale,California,United States,91203,208-555-0174,5/18/1966,Graduate Degree,Professional,F,M,1,0,0,0,92523,good
13936,Nathan,L,Wilson,1099 C Street,,Langley,British Columbia,Canada,V3A 4R2,604-555-0191,7/12/1967,Partial College,Skilled Manual,M,M,0,1,0,0,92544,good
21398,Ethan,,Diaz,3397 Farm Bureau Road,,Spring Valley,California,United States,91977,136-555-0124,3/25/1975,Partial College,Skilled Manual,M,M,1,2,0,0,92691,good
11820,Katelyn,,Lopez,8873 Folson Drive,,Victoria,British Columbia,Canada,V8V,316-555-0185,8/26/1966,Graduate Degree,Professional,F,M,1,0,0,0,93035,good
20705,Kevin,A,Roberts,4893 Kiska Court,,Glendale,California,United States,91203,708-555-0117,9/2/1968,Bachelors ,Professional,M,M,0,1,0,0,93111,good
18574,Kaitlyn,L,Taylor,4215 Greenhills Circle,,Los Angeles,California,United States,90012,798-555-0110,10/20/1966,Graduate Degree,Professional,F,M,1,0,0,0,93137,good
18360,Eric,E,Li,9555 Mt. Whitney Way,,Santa Cruz,California,United States,95062,273-555-0126,9/13/1979,Partial College,Skilled Manual,M,M,1,1,0,0,93298,good
27113,Ashley,C,Diaz,6697 Roslyn Drive,,Issaquah,Washington,United States,98027,913-555-0129,3/1/1966,Graduate Degree,Professional,F,M,1,0,0,0,93305,good
26066,Elizabeth,,Martinez,7339 Eureka Lane,,Berkeley,California,United States,94704,912-555-0186,7/27/1956,Partial College,Professional,F,M,0,0,2,3,94116,bad
17361,Blake,M,Harris,8000 Crane Court,,Bellingham,Washington,United States,98225,919-555-0129,9/9/1973,Partial College,Skilled Manual,M,M,1,1,0,0,93321,good
28524,Paula,W,Gill,1277 Juniper Drive,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0174,9/8/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,93473,good
22211,Richard,D,Gray,8978 Kingsford Dr.,,Olympia,Washington,United States,98501,500-555-0184,2/24/1974,Partial College,Professional,M,M,1,2,0,0,93835,good
24209,Chelsea,,Jordan,"6935, rue Malar",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0172,11/10/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,94159,good
18500,Jose,,Brown,4597 Sunshine Drive,,Corvallis,Oregon,United States,97330,802-555-0182,6/25/1974,Partial College,Professional,M,M,1,2,0,0,94204,good
15507,Hailey,,Campbell,3908 Alaska Drive,,Westminster,British Columbia,Canada,V3L 1E7,343-555-0181,9/28/1966,Graduate Degree,Professional,F,M,1,0,0,0,94262,good
17625,Mason,,Allen,3008 Brookdale Dr.,,Victoria,British Columbia,Canada,V8V,504-555-0144,6/13/1963,Bachelors ,Professional,M,M,0,1,0,0,94368,good
23182,Savannah,,Rivera,5689 Greenwood Place,,El Cajon,California,United States,92020,804-555-0112,8/26/1966,Graduate Degree,Professional,F,M,0,0,0,0,94414,good
15845,Mackenzie,M,Carter,486 Pacifica Avenue,,Milwaukie,Oregon,United States,97222,195-555-0145,12/18/1968,Bachelors ,Management,F,M,0,1,0,0,94638,good
14209,Craig,,Ramos,8932 Condor Place,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0196,4/9/1975,Bachelors ,Professional,M,M,1,4,0,0,94926,good
20639,Emily,A,Ross,6261 Amador Ct.,,Woodburn,Oregon,United States,97071,125-555-0125,6/19/1956,Partial College,Professional,F,M,0,0,2,3,95836,bad
16017,Jeremy,Y,Ramirez,5479 Glen Court,,Novato,California,United States,94947,468-555-0149,5/12/1979,Partial College,Skilled Manual,M,M,0,1,0,0,94984,good
24594,Franklin,,Yuan,5691 Coldwater Drive,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0177,3/23/1974,Partial High School,Professional,M,M,1,4,0,0,95301,good
24380,Maurice,,Yuan,3345 Macaroon Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0110,10/13/1965,Bachelors ,Professional,M,M,0,1,0,0,95319,good
23338,Lucas,C,Jenkins,2423 Brookview Dr.,,Imperial Beach,California,United States,91932,708-555-0164,12/13/1973,Partial College,Skilled Manual,M,M,1,2,0,0,95677,good
28656,Lucas,C,Murphy,8759 Arnold Dr.,,Shawnee,British Columbia,Canada,V8Z 4N5,927-555-0117,5/22/1969,Bachelors ,Skilled Manual,M,M,0,0,2,2,96082,bad
26759,Hailey,C,Allen,493 Terry Lynn Lane,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0179,2/28/1963,Bachelors ,Professional,F,M,0,1,0,0,95723,good
15228,Jermaine,E,Raman,7749 Dakota Lane,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0141,11/2/1963,Bachelors ,Professional,M,M,0,2,0,0,95774,good
28703,Felicia,W,Suarez,6453 Castle Hill Road,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0194,5/8/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,95869,good
20008,Jack,,Foster,9677 Elkwood Dr,,National City,California,United States,91950,208-555-0143,9/3/1966,Graduate Degree,Professional,M,M,1,0,0,0,95954,good
18597,Isabel,,Perry,590 Sudden Loop,,Torrance,California,United States,90505,874-555-0125,6/27/1965,Graduate Degree,Professional,F,M,0,1,0,0,95994,good
16680,Carlos,,Edwards,5576 Westminster Pl.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0181,3/16/1963,Bachelors ,Professional,M,M,0,1,0,0,96260,good
25751,Gina,,Alvarez,Parise Straße 2552,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0119,2/3/1969,Graduate Degree,Skilled Manual,F,M,1,0,0,0,96663,good
26337,Jennifer,,Gonzalez,5539 Choctaw Court,,Bremerton,Washington,United States,98312,944-555-0159,5/28/1966,Graduate Degree,Professional,F,M,1,0,0,0,96855,good
13619,Arturo,,Xu,6111 Guadalajara,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0173,5/11/1976,Bachelors ,Professional,M,M,1,3,0,0,96893,good
28944,Whitney,D,Malhotra,25 Glenellen Court,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0155,5/12/1973,Bachelors ,Professional,F,M,0,3,0,0,96908,good
19085,Shawna,L,Kumar,8181 Landing Dr.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0192,10/23/1976,Bachelors ,Professional,F,M,1,3,0,0,96934,good
24895,Dalton,,Henderson,6751 East 25th St,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0167,11/10/1974,Bachelors ,Professional,M,M,0,4,0,0,97345,good
18351,Alexander,,Smith,5460 Kipling Court,,Burlingame,California,United States,94010,915-555-0150,2/13/1972,Partial College,Skilled Manual,M,M,1,2,0,0,97376,good
16503,Christian,,Anderson,6019 Ironwood Way,,Mill Valley,California,United States,94941,367-555-0132,3/2/1975,Partial College,Skilled Manual,M,M,1,2,0,0,97410,good
27980,Crystal,,Hu,6022 La Salle Ct.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0126,5/5/1971,Bachelors ,Professional,F,M,0,4,0,0,97426,good
11928,Isabella,M,Morris,8487 Amador,,El Cajon,California,United States,92020,693-555-0146,9/7/1978,Partial College,Skilled Manual,F,M,1,2,0,0,97530,good
20709,Samuel,M,Evans,3522 B Wildbrook Ct.,,Mill Valley,California,United States,94941,120-555-0194,6/12/1963,Bachelors ,Professional,M,M,0,1,0,0,97609,good
19688,Timothy,,Baker,444 Northstar Drive,,Palo Alto,California,United States,94303,506-555-0126,2/12/1956,Partial College,Professional,M,M,0,0,3,4,96530,bad
19003,Jared,L,Stewart,8006 Mark Twain Dr.,,Novato,California,United States,94947,905-555-0188,12/9/1948,Bachelors ,Management,M,M,0,0,1,2,96746,bad
18088,Seth,A,Stewart,9893 Oak Brook Place,,Lincoln Acres,California,United States,91950,863-555-0190,1/23/1948,Bachelors ,Management,M,M,0,0,1,2,99074,bad
23721,John,M,Clark,5301 Northwood Drive,,Downey,California,United States,90241,668-555-0134,7/23/1949,Partial College,Professional,M,M,0,0,1,2,99963,bad
20411,Cole,S,James,9995 Valley View Road,,El Cajon,California,United States,92020,117-555-0150,6/5/1977,Partial College,Skilled Manual,M,M,1,2,0,0,97683,good
21285,Mackenzie,,Rivera,5302 Argonne Drive,,Corvallis,Oregon,United States,97330,514-555-0118,10/15/1963,Partial College,Professional,F,M,0,1,0,0,97799,good
16751,Aaron,C,Scott,199 Clymer Ct.,,Sedro Woolley,Washington,United States,98284,705-555-0178,12/13/1973,Partial College,Skilled Manual,M,M,1,1,0,0,97887,good
28682,Cassidy,,Perry,4739 Bank Way,,Coronado,California,United States,92118,835-555-0168,11/23/1966,Graduate Degree,Professional,F,M,1,0,0,0,97989,good
22296,Benjamin,M,Johnson,4137 Garcia Ranch Road,,Lemon Grove,California,United States,91945,913-555-0137,3/23/1968,Bachelors ,Professional,M,M,0,1,0,0,98122,good
12945,Jessica,L,Bailey,4453 Bannock Ct.,,N. Vancouver,British Columbia,Canada,V7L 4J4,601-555-0134,3/24/1965,Graduate Degree,Professional,F,M,1,1,0,0,98252,good
24830,Alexandra,W,Cox,7776 Cordoba Way,,Burien,Washington,United States,98168,152-555-0147,9/8/1965,Graduate Degree,Professional,F,M,1,1,0,0,98267,good
11972,Katherine,K,Williams,927 Live Oak Ave.,,Edmonds,Washington,United States,98020,351-555-0197,3/23/1974,Partial College,Professional,F,M,0,2,0,0,98423,good
20237,Hunter,E,Yang,436 Logan Court,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0116,2/19/1963,Bachelors ,Professional,M,M,0,1,0,0,98586,good
23081,Brandon,,Powell,5551 Orinda Court,,Redwood City,California,United States,94063,258-555-0193,4/3/1978,Partial College,Skilled Manual,M,M,1,2,0,0,98642,good
26582,Fernando,,Moore,764 Teak Court,,Cliffside,British Columbia,Canada,V8Y 1L1,647-555-0151,3/3/1973,Partial College,Skilled Manual,M,M,1,2,0,0,98670,good
20073,Melissa,,Cooper,5025 North Star Dr,,Port Orchard,Washington,United States,98366,137-555-0114,1/6/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,98746,good
13999,Elijah,A,Gonzales,8815 Wildberry Court,,Oakland,California,United States,94611,447-555-0164,8/17/1978,Partial College,Skilled Manual,M,M,1,2,0,0,98816,good
18575,Erin,R,Stewart,8853 Spring Hill Drive,,Downey,California,United States,90241,805-555-0162,10/14/1966,Graduate Degree,Professional,F,M,1,0,0,0,98955,good
28938,Sarah,,Moore,8494 Rollingwood Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0154,10/4/1974,Bachelors ,Professional,F,M,1,3,0,0,98977,good
15726,Faith,F,Barnes,6176 Crow Street,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0195,2/27/1973,Bachelors ,Professional,F,M,1,3,0,0,99046,good
16092,Jessica,,Bryant,8037 Fruitwood St.,,Everett,Washington,United States,98201,319-555-0171,1/2/1966,Graduate Degree,Professional,F,M,1,0,0,0,99064,good
13616,Cole,E,Ramirez,9318 Larch Ct.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0166,3/27/1976,Bachelors ,Professional,M,M,1,2,0,0,99265,good
15508,Megan,,Brooks,3284 S. Bascom Avenue,,Lynnwood,Washington,United States,98036,170-555-0165,8/8/1966,Graduate Degree,Professional,F,M,1,0,0,0,99627,good
11822,Rohinton,H,Wadia,5935 Seawind Dr.,,Lincoln Acres,California,United States,91950,792-555-0137,6/13/1966,Graduate Degree,Professional,F,M,1,0,0,0,99671,good
14213,Autumn,A,Guo,701 Golf Club Road,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0169,11/11/1975,Bachelors ,Professional,F,M,1,3,0,0,99702,good
18057,Logan,A,Washington,5637 Teak Court,,Lakewood,California,United States,90712,944-555-0179,4/7/1967,Graduate Degree,Professional,M,M,0,1,0,0,99706,good
17233,Michele,,Raman,3162 Chaucer Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0162,11/25/1975,Bachelors ,Professional,F,M,1,2,0,0,99972,good
21887,Ashley,D,White,25 Glenellen Court,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0132,5/12/1972,Bachelors ,Professional,F,M,0,3,0,0,100054,good
29037,Brandon,A,Lewis,4861 Doncaster Dr.,,Haney,British Columbia,Canada,V2W 1W2,935-555-0146,10/16/1966,Graduate Degree,Professional,M,M,0,0,0,0,100115,good
21993,Craig,M,Sanz,1277 Argenta Dr.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0176,9/20/1964,Bachelors ,Professional,M,M,0,1,0,0,100526,good
18576,Emily,,Coleman,4125 Adobe Dr.,,Woodland Hills,California,United States,91364,165-555-0130,7/16/1966,Graduate Degree,Professional,F,M,1,0,0,0,100809,good
18815,Abigail,,Rogers,8585 Los Gatos Ct.,,Lynnwood,Washington,United States,98036,329-555-0186,6/16/1963,Partial College,Professional,F,M,0,1,0,0,100846,good
12695,Kari,L,Ruiz,6909 Hamilton Avenue,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0135,2/2/1971,Bachelors ,Professional,F,M,1,4,0,0,100899,good
16607,Logan,,Gonzales,8200 Showtime Court,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0111,8/27/1975,Bachelors ,Professional,M,M,1,3,0,0,101116,good
17294,Ruth,S,Arun,1773 Royal Palm Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0115,4/19/1966,Bachelors ,Professional,F,M,1,0,0,0,101372,good
21410,Eric,,Zhang,705 Temple Drive,,Edmonds,Washington,United States,98020,300-555-0119,8/7/1973,Partial College,Professional,M,M,0,2,0,0,101823,good
25825,Tammy,A,Fernandez,1899 Rosey View Drive,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0135,6/7/1972,Bachelors ,Professional,F,M,1,3,0,0,101828,good
11840,Julian,D,Patterson,9240 Limewood Pl.,,Lincoln Acres,California,United States,91950,603-555-0169,5/17/1965,Graduate Degree,Professional,M,M,1,1,0,0,102423,good
11104,Edgar,A,Sara,6127 Lilly Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0125,3/11/1964,Bachelors ,Professional,M,M,0,1,0,0,102445,good
14210,Jenny,E,Tang,8442 Euclid Avenue,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0147,10/27/1976,Bachelors ,Professional,F,M,1,2,0,0,102609,good
26814,Alex,,Hernandez,5957 Pacifica Ave.,,Walla Walla,Washington,United States,99362,581-555-0137,4/4/1965,Graduate Degree,Professional,M,M,1,0,0,0,102614,good
20071,Sean,L,Campbell,6051 Mepham Dr.,,Burien,Washington,United States,98168,710-555-0145,2/3/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,102894,good
13627,Natasha,K,Rubio,7889 Mitchelleanjen Ln.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0115,7/7/1972,Bachelors ,Professional,F,M,1,3,0,0,103312,good
13627,Natasha,K,Rubio,7889 Mitchelleanjen Ln.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0115,7/7/1972,Bachelors ,Professional,F,M,1,3,0,0,103312,good
22335,Anthony,F,Taylor,7388 Greenview Court,,Kirkland,Washington,United States,98033,685-555-0172,11/24/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,103345,good
13613,Derek,E,Jai,460 Carzino Ct,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0129,12/24/1975,Bachelors ,Professional,M,M,1,3,0,0,103430,good
