CustomerID,Title,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
28829,,"""Robert""","""Bryant""","""1336 Terrace Road""","""Berkeley""","""California""","""United States""","""94704""","""243-555-0174""",2/15/1970,"""Bachelors ""","""Skilled Manual""","""M""","""M""",0,0,1,1,52855
28830,,"""Matthew""","""Smith""","""1399 Firestone Drive""","""Port Orchard""","""Washington""","""United States""","""98366""","""823-555-0141""",6/23/1970,"""Bachelors ""","""Skilled Manual""","""M""","""M""",1,0,1,1,58440
28831,,"""Elizabeth""","""Harris""","""1612 Geary Ct.""","""Imperial Beach""","""California""","""United States""","""91932""","""467-555-0115""",1/15/1970,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,0,1,1,44753
28834,,"""Natalie""","""Hill""","""1397 Paradiso Ct.""","""Victoria""","""British Columbia""","""Canada""","""V8V""","""894-555-0196""",4/28/1969,"""Bachelors ""","""Skilled Manual""","""F""","""M""",1,0,2,2,81882
28835,,"""Elijah""","""Phillips""","""7201 Elk Dr.""","""Coronado""","""California""","""United States""","""92118""","""851-555-0168""",3/25/1969,"""Bachelors ""","""Skilled Manual""","""M""","""S""",0,0,2,2,86948
28836,,"""Lauren""","""Cook""","""8680 Newell Ave.""","""Metchosin""","""British Columbia""","""Canada""","""V9""","""622-555-0149""",8/8/1971,"""Graduate Degree""","""Professional""","""F""","""S""",0,0,0,1,104130
28837,,"""Victoria""","""Rodriguez""","""9766 Marie Drive""","""Oak Bay""","""British Columbia""","""Canada""","""V8P""","""143-555-0189""",10/20/1971,"""Graduate Degree""","""Professional""","""F""","""M""",0,0,0,1,112064
28838,,"""Jasmine""","""Ross""","""3589 G Street""","""Bremerton""","""Washington""","""United States""","""98312""","""141-555-0122""",10/26/1971,"""Graduate Degree""","""Professional""","""F""","""S""",0,0,0,1,79154
28839,,"""Connor""","""Parker""","""6230 Blue Ridge""","""W. Linn""","""Oregon""","""United States""","""97068""","""936-555-0177""",4/13/1971,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,0,1,118139
28840,,"""Valerie""","""Harrison""","""1694 Ohara Avenue""","""Burbank""","""California""","""United States""","""91502""","""511-555-0152""",7/12/1971,"""Graduate Degree""","""Professional""","""F""","""S""",0,0,0,2,101297
28841,,"""Samuel""","""Gonzales""","""1510 Bidwell Street""","""Colma""","""California""","""United States""","""94014""","""891-555-0125""",11/6/1971,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,0,2,112523
28842,,"""Nicole""","""Bailey""","""3328 Via Cortez""","""Long Beach""","""California""","""United States""","""90802""","""191-555-0167""",5/20/1971,"""Graduate Degree""","""Professional""","""F""","""M""",1,0,0,3,88029
28843,,"""Chloe""","""Price""","""4070 Orange Street""","""Beverly Hills""","""California""","""United States""","""90210""","""391-555-0126""",1/21/1969,"""Graduate Degree""","""Professional""","""F""","""M""",1,0,0,1,107985
28844,,"""Emma""","""Rivera""","""4782 Mt. Whitney Dr.""","""Bellflower""","""California""","""United States""","""90706""","""535-555-0160""",4/24/1968,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,0,2,2,73788
28845,,"""Kaitlyn""","""Simmons""","""9245 Escobar""","""Burien""","""Washington""","""United States""","""98168""","""568-555-0128""",11/7/1968,"""Bachelors ""","""Skilled Manual""","""F""","""S""",1,0,2,2,87453
28846,,"""Cynthia""","""Lopez""","""2775 Heather Leaf Ln.""","""Chula Vista""","""California""","""United States""","""91910""","""359-555-0135""",11/14/1968,"""Bachelors ""","""Skilled Manual""","""F""","""S""",0,1,2,2,83634
28848,,"""Justin""","""Butler""","""1260 Mt. Washington Way""","""Victoria""","""British Columbia""","""Canada""","""V8V""","""169-555-0118""",7/26/1967,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,71184
28849,,"""Garrett""","""Murphy""","""9186 West Boyd Rd.""","""Spokane""","""Washington""","""United States""","""99202""","""344-555-0111""",10/23/1967,"""Bachelors ""","""Professional""","""M""","""S""",0,1,0,0,59045
28850,,"""Nelson""","""Hernandez""","""1921 Garcia Ranch Road""","""Cliffside""","""British Columbia""","""Canada""","""V8Y 1L1""","""118-555-0171""",11/4/1970,"""Graduate Degree""","""Professional""","""M""","""S""",0,0,0,1,103575
28851,,"""Miguel""","""Mitchell""","""6061 St. Paul Way""","""Everett""","""Washington""","""United States""","""98201""","""850-555-0128""",1/27/1970,"""Graduate Degree""","""Professional""","""M""","""S""",0,0,0,2,124420
28852,,"""Mariah""","""Watson""","""5458 Birchwood""","""Lake Oswego""","""Oregon""","""United States""","""97034""","""741-555-0166""",9/7/1970,"""Graduate Degree""","""Professional""","""F""","""M""",1,0,0,2,93493
28853,,"""Miguel""","""Davis""","""2798 Castlewood""","""Marysville""","""Washington""","""United States""","""98270""","""566-555-0118""",10/6/1970,"""Graduate Degree""","""Professional""","""M""","""M""",1,0,0,2,119762
28854,,"""Morgan""","""Walker""","""6563 Likins Avenue""","""W. Linn""","""Oregon""","""United States""","""97068""","""765-555-0150""",6/9/1970,"""Graduate Degree""","""Professional""","""F""","""S""",0,0,0,3,110864
28855,,"""Alexandra""","""Perez""","""7489 Briowes Valley Rd.""","""Oakland""","""California""","""United States""","""94611""","""651-555-0161""",7/25/1967,"""Bachelors ""","""Professional""","""F""","""S""",0,1,0,0,59947
28857,,"""Matthew""","""Johnson""","""6058 Hill Street""","""Downey""","""California""","""United States""","""90241""","""354-555-0182""",6/17/1967,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,1,2,2,105452
28858,,"""Aidan""","""Hughes""","""7335 Oak Creek Ct.""","""Mill Valley""","""California""","""United States""","""94941""","""810-555-0179""",1/19/1966,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,0,3,3,134213
28859,,"""Micah""","""Cai""","""8128 Kane Circle""","""Bountiful""","""Utah""","""United States""","""84010""","""462-555-0111""",10/9/1966,"""Bachelors ""","""Skilled Manual""","""M""","""S""",1,1,3,3,113312
28860,,"""Ian""","""Anderson""","""1296 Bishop Court""","""Novato""","""California""","""United States""","""94947""","""443-555-0192""",5/24/1966,"""Graduate Degree""","""Professional""","""M""","""M""",0,0,0,0,117899
28861,,"""Alexandra""","""Walker""","""9691 Morengo Court""","""Redmond""","""Washington""","""United States""","""98052""","""491-555-0193""",12/19/1976,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,33975
28862,,"""Catherine""","""Ramirez""","""2877 Bounty Way""","""Tacoma""","""Washington""","""United States""","""98403""","""763-555-0144""",6/26/1976,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,34997
28863,,"""Allison""","""Bell""","""2151 Twincreek Ct""","""Woodburn""","""Oregon""","""United States""","""97071""","""540-555-0145""",12/26/1976,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,0,49770
28864,,"""Natalie""","""Murphy""","""3586 Everett Court""","""Redwood City""","""California""","""United States""","""94063""","""183-555-0122""",4/26/1976,"""Partial College""","""Skilled Manual""","""F""","""S""",0,1,0,0,44509
28865,,"""Alex""","""Reed""","""4817 Clyde St.""","""Concord""","""California""","""United States""","""94519""","""164-555-0151""",1/5/1974,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,0,64246
28866,,"""Aaron""","""Adams""","""4116 Stanbridge Ct.""","""Downey""","""California""","""United States""","""90241""","""417-555-0154""",2/5/1974,"""Partial College""","""Skilled Manual""","""M""","""S""",1,1,0,0,58772
28867,,"""Natalie""","""Martinez""","""6782 First Ave""","""Los Angeles""","""California""","""United States""","""90012""","""475-555-0132""",4/21/1974,"""Partial College""","""Skilled Manual""","""F""","""M""",1,1,0,0,52815
28868,,"""Jason""","""Chen""","""906 Cloudview Dr""","""Newport Beach""","""California""","""United States""","""92625""","""325-555-0145""",2/6/1974,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,0,60045
28869,,"""Isabella""","""Howard""","""673 Noah Court""","""Port Orchard""","""Washington""","""United States""","""98366""","""125-555-0175""",9/17/1972,"""Partial College""","""Skilled Manual""","""F""","""S""",1,2,0,0,78067
28870,,"""Brian""","""Watson""","""174 Carlotta""","""Lynnwood""","""Washington""","""United States""","""98036""","""514-555-0197""",3/13/1972,"""Partial College""","""Skilled Manual""","""M""","""M""",1,2,0,0,81502
28871,,"""Jasmine""","""West""","""8461 Lodge Drive""","""Issaquah""","""Washington""","""United States""","""98027""","""188-555-0118""",9/26/1972,"""Partial College""","""Skilled Manual""","""F""","""S""",1,2,0,0,75074
28873,,"""Roger""","""Deng""","""780 F Mt Hood Circle""","""Berkeley""","""California""","""United States""","""94704""","""718-555-0180""",5/18/1953,"""Partial College""","""Professional""","""M""","""M""",1,1,3,4,94055
28874,,"""Alexa""","""Brooks""","""7680 Lay Brooke Way""","""Redmond""","""Washington""","""United States""","""98052""","""593-555-0198""",9/11/1953,"""Partial College""","""Professional""","""F""","""M""",1,1,3,4,73764
28875,Ms.,"""Denise""","""Smith""","""44, rue Saint-Lazare""","""Roncq""","""Nord""","""France""","""59223""","""326-555-0100""",6/6/1957,"""Partial College""","""Professional""","""M""","""S""",1,3,4,4,167249
28876,,"""Austin""","""Garcia""","""Kalkweg 425""","""Hamburg""","""Hamburg""","""Germany""","""20354""","""1 (11) 500 555-0149""",10/21/1957,"""Partial College""","""Professional""","""M""","""M""",1,2,4,4,160201
28877,,"""Joe""","""Vance""","""2318 Pleasant Circle""","""London""","""England""","""United Kingdom""","""EC1R 0DU""","""1 (11) 500 555-0119""",11/24/1957,"""High School""","""Professional""","""M""","""S""",0,4,3,3,155711
28878,,"""Alvin""","""Guo""","""2139 Birdwatch Ave.""","""Oxford""","""England""","""United Kingdom""","""OX14 4SE""","""1 (11) 500 555-0197""",4/8/1957,"""High School""","""Professional""","""M""","""M""",1,4,3,3,159720
28879,,"""Edwin""","""Xie""","""5349 Keller Ridge Dr.""","""Warrington""","""England""","""United Kingdom""","""WA3 7BH""","""1 (11) 500 555-0187""",12/1/1957,"""Bachelors ""","""Management""","""M""","""S""",0,3,3,3,170778
28880,,"""Felicia""","""Moyer""","""4637 Lakeside Court""","""Wokingham""","""England""","""United Kingdom""","""RG41 1QW""","""1 (11) 500 555-0116""",8/28/1957,"""Bachelors ""","""Management""","""F""","""S""",0,3,3,4,140171
28881,,"""Allen""","""Kapoor""","""44, rue Saint Denis""","""Paris""","""Seine (Paris)""","""France""","""75008""","""1 (11) 500 555-0196""",5/2/1956,"""Partial College""","""Professional""","""M""","""M""",1,4,4,4,162917
28883,,"""Eddie""","""Romero""","""3294 Buena Vista""","""Berks""","""England""","""United Kingdom""","""SL4 1RH""","""1 (11) 500 555-0119""",9/11/1956,"""High School""","""Professional""","""M""","""M""",1,4,4,4,152719
28884,,"""Sheila""","""Suarez""","""4576 Almond Street""","""York""","""England""","""United Kingdom""","""Y03 4TN""","""1 (11) 500 555-0176""",10/3/1956,"""High School""","""Professional""","""F""","""S""",0,4,3,3,125648
28885,,"""Kelvin""","""Raji""","""1931, boulevard Beau Marchais""","""Cergy""","""Val d""Oise""","""France""","""95000""","""1 (11) 500 555-0143""",9/8/1955,"""High School""","""Professional""","""M""","""S""",1,2,1,2,126165
28886,,"""Franklin""","""Jai""","""409, rue Saint Denis""","""Paris""","""Seine (Paris)""","""France""","""75005""","""1 (11) 500 555-0114""",7/14/1955,"""High School""","""Professional""","""M""","""M""",1,4,3,3,119227
28887,,"""Casey""","""Serrano""","""Hansaallee 500""","""Hamburg""","""Hamburg""","""Germany""","""20354""","""1 (11) 500 555-0177""",5/14/1955,"""Partial High School""","""Professional""","""M""","""S""",0,4,4,4,149227
28888,,"""Casey""","""Lal""","""8011, rue de Cambrai""","""Saint Ouen""","""Somme""","""France""","""80610""","""1 (11) 500 555-0190""",5/21/1944,"""Bachelors ""","""Management""","""F""","""M""",1,2,0,5,114697
28889,,"""Alison""","""Beck""","""Am Kreuz 405""","""Berlin""","""Saarland""","""Germany""","""12171""","""1 (11) 500 555-0182""",10/13/1945,"""Bachelors ""","""Management""","""F""","""M""",0,2,0,5,123345
28890,,"""Jaclyn""","""Ma""","""Carlsplatz 4650""","""Münster""","""Saarland""","""Germany""","""48001""","""1 (11) 500 555-0184""",4/15/1945,"""Partial College""","""Professional""","""F""","""M""",1,2,0,5,104843
28891,,"""Jasmine""","""Smith""","""9645 Pimlico Drive""","""Newcastle upon Tyne""","""England""","""United Kingdom""","""NT20""","""1 (11) 500 555-0113""",11/1/1945,"""Partial College""","""Professional""","""F""","""S""",0,4,4,4,130831
28892,,"""Marissa""","""Bryant""","""545 Los Gatos Court""","""Peterborough""","""England""","""United Kingdom""","""PB12""","""1 (11) 500 555-0115""",6/16/1945,"""Partial College""","""Professional""","""F""","""S""",0,4,4,4,131523
28893,,"""Jessie""","""Gutierrez""","""6166, rue Lamarck""","""Chatou""","""Yveline""","""France""","""78400""","""1 (11) 500 555-0199""",6/12/1946,"""Partial College""","""Professional""","""F""","""M""",1,2,0,5,96272
28895,,"""Mitchell""","""Luo""","""Krönerweg 9249""","""München""","""Nordrhein-Westfalen""","""Germany""","""80074""","""1 (11) 500 555-0138""",5/18/1946,"""Bachelors ""","""Management""","""M""","""S""",1,4,4,4,155153
28897,,"""Jennifer""","""Ross""","""201bis, boulevard Saint Germain""","""Versailles""","""Yveline""","""France""","""78000""","""1 (11) 500 555-0189""",3/18/1953,"""Partial College""","""Professional""","""F""","""S""",0,2,2,4,120519
28898,,"""Melanie""","""Patterson""","""797 Seascape Circle""","""Billericay""","""England""","""United Kingdom""","""CM11""","""1 (11) 500 555-0155""",6/26/1954,"""Partial College""","""Professional""","""F""","""S""",0,4,4,4,135668
28899,,"""Alejandro""","""Anand""","""2733 Del Mar Ave.""","""London""","""England""","""United Kingdom""","""SW6 SBY""","""1 (11) 500 555-0192""",9/19/1954,"""High School""","""Professional""","""M""","""M""",1,1,5,5,154267
28900,,"""Jasmine""","""Price""","""Heiderplatz 948""","""Hamburg""","""Hamburg""","""Germany""","""20354""","""1 (11) 500 555-0159""",6/5/1953,"""Bachelors ""","""Management""","""F""","""S""",0,1,5,5,142496
28901,,"""Martha""","""Hee""","""Auf Der Steige 6000""","""München""","""Nordrhein-Westfalen""","""Germany""","""80074""","""1 (11) 500 555-0112""",1/25/1953,"""Bachelors ""","""Management""","""F""","""M""",1,2,5,5,140983
28902,,"""Suzanne""","""She""","""Knaackstr 756""","""Offenbach""","""Saarland""","""Germany""","""63009""","""1 (11) 500 555-0113""",11/16/1953,"""Bachelors ""","""Management""","""F""","""S""",0,2,5,5,137042
28903,,"""Kara""","""Luo""","""4414 Marion Ct.""","""London""","""England""","""United Kingdom""","""SE1 8HL""","""1 (11) 500 555-0199""",10/25/1953,"""Partial College""","""Professional""","""F""","""M""",1,2,5,5,119550
28905,,"""Katherine""","""Bailey""","""234, quai Paul Doumer""","""Lille""","""Nord""","""France""","""59000""","""1 (11) 500 555-0193""",2/19/1951,"""High School""","""Professional""","""F""","""M""",1,3,1,4,94744
28906,,"""Steve""","""Xu""","""1211, rue des Ecoles""","""Saint-Denis""","""Seine Saint Denis""","""France""","""93400""","""1 (11) 500 555-0115""",9/27/1951,"""High School""","""Professional""","""M""","""M""",1,2,2,4,119371
28907,,"""Blake""","""Jenkins""","""1156 Dublin Court""","""Runcorn""","""England""","""United Kingdom""","""TY31""","""1 (11) 500 555-0111""",2/19/1951,"""Partial College""","""Professional""","""M""","""M""",0,3,5,5,158686
28908,,"""Dominique""","""Sai""","""5495 Glendale Circle""","""Woolston""","""England""","""United Kingdom""","""WA1 4SY""","""1 (11) 500 555-0183""",3/14/1951,"""Partial College""","""Management""","""F""","""S""",0,4,5,5,128756
28909,,"""Tommy""","""Champion""","""47, rue de Linois""","""Les Ulis""","""Essonne""","""France""","""91940""","""1 (11) 500 555-0130""",1/5/1950,"""High School""","""Management""","""M""","""M""",1,3,1,4,113646
28910,,"""Melody""","""Martin""","""88, avenue de l´ Union Centrale""","""Paris""","""Seine (Paris)""","""France""","""75007""","""1 (11) 500 555-0176""",8/14/1950,"""High School""","""Management""","""F""","""S""",1,3,1,4,97256
28911,,"""Levi""","""Rodriguez""","""54, avenue des Champs-Elysées""","""Saint Ouen""","""Charente-Maritime""","""France""","""17490""","""1 (11) 500 555-0157""",3/20/1950,"""High School""","""Management""","""M""","""M""",1,3,1,4,122337
28912,,"""Alejandro""","""Zhu""","""12, route de Marseille""","""Verrieres Le Buisson""","""Essonne""","""France""","""91370""","""1 (11) 500 555-0164""",9/7/1950,"""Partial College""","""Management""","""M""","""M""",1,4,4,4,101874
28913,,"""Krista""","""Diaz""","""2415 Angi Lane""","""Newcastle upon Tyne""","""England""","""United Kingdom""","""NT20""","""1 (11) 500 555-0119""",8/24/1950,"""Bachelors ""","""Management""","""F""","""S""",0,4,5,5,150986
28914,,"""Alicia""","""Rai""","""8744 Black Walnut""","""Wokingham""","""England""","""United Kingdom""","""RG41 1QW""","""1 (11) 500 555-0162""",11/20/1950,"""Partial College""","""Management""","""F""","""M""",0,4,5,5,139173
28916,,"""Kathryn""","""Shan""","""865 Oak Rd.""","""London""","""England""","""United Kingdom""","""W10 6BL""","""1 (11) 500 555-0165""",8/16/1949,"""Partial College""","""Management""","""F""","""M""",1,4,5,5,136876
28917,,"""Sandra""","""Zhou""","""82, cours Mirabeau""","""Paris""","""Seine (Paris)""","""France""","""75013""","""1 (11) 500 555-0184""",2/3/1948,"""High School""","""Management""","""F""","""S""",0,4,1,5,89800
28918,,"""Gina""","""Blanco""","""7437 Jason Ct""","""London""","""England""","""United Kingdom""","""SW1P 2NU""","""1 (11) 500 555-0136""",4/7/1948,"""High School""","""Management""","""F""","""M""",0,4,5,5,119019
28919,,"""Krystal""","""Wagner""","""2802, boulevard Beau Marchais""","""Roubaix""","""Nord""","""France""","""59100""","""1 (11) 500 555-0150""",6/5/1947,"""Partial High School""","""Skilled Manual""","""F""","""M""",1,2,0,5,91235
28920,,"""Renée""","""Alvarez""","""Postfach 66 16 16""","""Stuttgart""","""Saarland""","""Germany""","""70452""","""1 (11) 500 555-0119""",9/21/1947,"""High School""","""Management""","""F""","""S""",0,4,5,5,142803
28921,,"""Corey""","""Deng""","""2367 Vancouver Way""","""London""","""England""","""United Kingdom""","""SW8 4BG""","""1 (11) 500 555-0118""",5/17/1947,"""High School""","""Management""","""M""","""M""",0,4,5,5,148099
28923,,"""Roberto""","""Hernandez""","""8801 Lee Lane""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""1 (11) 500 555-0117""",8/7/1975,"""Bachelors ""","""Professional""","""M""","""S""",0,2,0,0,111220
28924,,"""Sydney""","""Washington""","""1153 Loma Linda""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0116""",6/27/1976,"""Bachelors ""","""Professional""","""F""","""S""",0,2,0,0,78229
28925,,"""Warren""","""Lu""","""8979 Adams Dr.""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0135""",4/3/1976,"""Bachelors ""","""Professional""","""M""","""M""",1,2,0,0,107547
28926,,"""Danny""","""Schmidt""","""1192 Tosca Way""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0174""",5/15/1976,"""Bachelors ""","""Professional""","""M""","""S""",0,2,0,0,102256
28927,,"""Jermaine""","""Rana""","""3217 Elm St""","""Cloverdale""","""South Australia""","""Australia""","""6105""","""1 (11) 500 555-0138""",3/19/1976,"""Bachelors ""","""Professional""","""M""","""S""",1,2,0,0,139562
28928,,"""Margaret""","""Wu""","""6559 Via Rerrari""","""Silverwater""","""New South Wales""","""Australia""","""2264""","""1 (11) 500 555-0182""",6/19/1976,"""Bachelors ""","""Professional""","""F""","""S""",0,2,0,0,126289
28929,,"""Marie""","""Fernandez""","""1820 Adobe St""","""Gold Coast""","""Queensland""","""Australia""","""4217""","""1 (11) 500 555-0112""",8/12/1975,"""Bachelors ""","""Professional""","""F""","""S""",0,3,0,0,92256
28930,,"""Jarrod""","""Kapoor""","""5966 Krueger Dr.""","""Sydney""","""New South Wales""","""Australia""","""1002""","""1 (11) 500 555-0144""",5/27/1975,"""Bachelors ""","""Professional""","""M""","""M""",1,2,0,0,134159
28931,,"""Darren""","""Jiménez""","""9161 Napa St.""","""Malabar""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0159""",11/6/1975,"""Bachelors ""","""Professional""","""M""","""M""",1,3,0,0,125743
28932,,"""Marshall""","""Ashe""","""8200 Schenone Court""","""Matraville""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0197""",8/27/1974,"""Bachelors ""","""Professional""","""M""","""M""",1,3,0,0,86507
28933,,"""Colleen""","""Rai""","""6957 Corte Poquito""","""South Melbourne""","""Victoria""","""Australia""","""3205""","""1 (11) 500 555-0129""",11/10/1974,"""Bachelors ""","""Professional""","""F""","""M""",1,3,0,0,75689
28934,,"""Ricardo""","""Nara""","""1942 Rock Island Drive""","""Goulburn""","""New South Wales""","""Australia""","""2580""","""1 (11) 500 555-0165""",10/4/1974,"""Bachelors ""","""Professional""","""M""","""M""",0,3,0,0,109438
28935,,"""Eddie""","""Johnsen""","""7538 Black Pine Lane""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0138""",6/2/1975,"""Bachelors ""","""Professional""","""M""","""S""",0,2,0,0,123691
28936,,"""Karla""","""Raje""","""6060 Sanford Street""","""Caloundra""","""Queensland""","""Australia""","""4551""","""1 (11) 500 555-0148""",12/22/1974,"""Bachelors ""","""Professional""","""F""","""M""",1,3,0,0,104458
28937,,"""Tommy""","""Nath""","""6076 Citrus Ave""","""Brisbane""","""Queensland""","""Australia""","""4000""","""1 (11) 500 555-0111""",4/15/1973,"""Bachelors ""","""Professional""","""M""","""S""",0,3,0,0,131379
28938,,"""Sarah""","""Moore""","""8494 Rollingwood Dr.""","""Sunbury""","""Victoria""","""Australia""","""3429""","""1 (11) 500 555-0154""",10/4/1974,"""Bachelors ""","""Professional""","""F""","""M""",1,3,0,0,98977
28939,,"""Ronald""","""Fernandez""","""3435 San Simeon""","""Melbourne""","""Victoria""","""Australia""","""3000""","""1 (11) 500 555-0122""",10/16/1974,"""Bachelors ""","""Professional""","""M""","""M""",0,3,0,0,132016
28940,,"""Kristine""","""Serrano""","""3365 Atherton Circle""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0178""",8/23/1974,"""Bachelors ""","""Professional""","""F""","""M""",1,3,0,0,111225
28941,,"""Deanna""","""Moreno""","""7897 Standing Grove Dr.""","""Goulburn""","""New South Wales""","""Australia""","""2580""","""1 (11) 500 555-0129""",4/2/1974,"""Bachelors ""","""Professional""","""F""","""S""",0,3,0,0,105519
28942,,"""Frederick""","""Raman""","""6176 Crow Street""","""Coffs Harbour""","""New South Wales""","""Australia""","""2450""","""1 (11) 500 555-0139""",2/27/1973,"""Bachelors ""","""Professional""","""M""","""M""",1,3,0,0,129984
28943,,"""Arthur""","""Martin""","""1612 Geary Ct.""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0176""",1/15/1973,"""Bachelors ""","""Professional""","""M""","""S""",0,3,0,0,137088
28944,,"""Whitney""","""Malhotra""","""25 Glenellen Court""","""Port Macquarie""","""New South Wales""","""Australia""","""2444""","""1 (11) 500 555-0155""",5/12/1973,"""Bachelors ""","""Professional""","""F""","""M""",0,3,0,0,96908
28946,,"""John""","""Anderson""","""2513 Buskirk Avenue""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0187""",9/25/1972,"""Bachelors ""","""Professional""","""M""","""S""",1,4,0,0,131365
28947,,"""Grant""","""Nath""","""573 Willow Creek Ct.""","""Caloundra""","""Queensland""","""Australia""","""4551""","""1 (11) 500 555-0196""",4/20/1973,"""Partial High School""","""Professional""","""M""","""M""",1,4,5,5,159927
28948,,"""Valerie""","""Ye""","""2887 Pinecrest Court""","""Caloundra""","""Queensland""","""Australia""","""4551""","""1 (11) 500 555-0169""",8/6/1973,"""Partial High School""","""Professional""","""F""","""S""",0,4,5,5,134820
28949,,"""Lance""","""Ramos""","""2064 Pleasant Circle""","""Lavender Bay""","""New South Wales""","""Australia""","""2060""","""1 (11) 500 555-0173""",4/23/1973,"""High School""","""Management""","""M""","""S""",1,4,5,5,154648
28950,,"""Carl""","""Lal""","""6509 California Street""","""Lane Cove""","""New South Wales""","""Australia""","""1597""","""1 (11) 500 555-0125""",11/26/1972,"""Bachelors ""","""Professional""","""M""","""S""",1,3,0,0,137655
28951,,"""Monica""","""Rodriguez""","""6681 Pestana Way""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0113""",3/25/1972,"""Bachelors ""","""Professional""","""F""","""M""",0,3,0,0,107369
28952,,"""Arturo""","""Huang""","""8713 MapleView Drive""","""Rhodes""","""New South Wales""","""Australia""","""2138""","""1 (11) 500 555-0183""",9/17/1972,"""High School""","""Management""","""M""","""S""",0,2,5,5,104349
28953,,"""Trisha""","""Gao""","""6580 Poor Ridge Court""","""Rockhampton""","""Queensland""","""Australia""","""4700""","""1 (11) 500 555-0122""",3/19/1972,"""High School""","""Management""","""F""","""S""",1,2,5,5,78133
28954,,"""Omar""","""Hu""","""3479 Broadmoor Dr.""","""Rockhampton""","""Queensland""","""Australia""","""4700""","""1 (11) 500 555-0151""",12/22/1972,"""High School""","""Management""","""M""","""M""",1,3,5,5,114250
28955,,"""Emmanuel""","""Fernandez""","""9741 Limeridge Drive""","""Bendigo""","""Victoria""","""Australia""","""3550""","""1 (11) 500 555-0142""",10/19/1971,"""Bachelors ""","""Professional""","""M""","""S""",0,4,0,0,120347
28956,,"""Colleen""","""Xu""","""4912 Mellowood Street""","""Seaford""","""Victoria""","""Australia""","""3198""","""1 (11) 500 555-0153""",4/22/1971,"""Bachelors ""","""Professional""","""F""","""S""",1,4,0,0,108589
28957,,"""Kate""","""Xu""","""8859 Poncho St.""","""Perth""","""South Australia""","""Australia""","""6006""","""1 (11) 500 555-0179""",2/11/1972,"""Partial High School""","""Professional""","""F""","""S""",1,4,5,5,124258
28958,,"""Randy""","""Liang""","""8646 Olivera""","""Milsons Point""","""New South Wales""","""Australia""","""2061""","""1 (11) 500 555-0112""",12/2/1972,"""High School""","""Management""","""M""","""M""",0,4,5,5,159367
28959,,"""Jimmy""","""Ashe""","""3382 Arrowwood Circle""","""East Brisbane""","""Queensland""","""Australia""","""4169""","""1 (11) 500 555-0189""",1/15/1972,"""High School""","""Management""","""M""","""M""",1,4,5,5,164734
28960,,"""Jacquelyn""","""Vazquez""","""4024 Montana""","""Hawthorne""","""Queensland""","""Australia""","""4171""","""1 (11) 500 555-0199""",3/22/1972,"""Partial High School""","""Professional""","""F""","""M""",0,4,5,5,142944
28961,,"""Mathew""","""Ramos""","""9783 Amaranth Way""","""Port Macquarie""","""New South Wales""","""Australia""","""2444""","""1 (11) 500 555-0111""",2/21/1971,"""High School""","""Management""","""M""","""S""",0,4,5,5,123536
28962,,"""Stanley""","""Lopez""","""135 Grant Street""","""Townsville""","""Queensland""","""Australia""","""4810""","""1 (11) 500 555-0155""",7/3/1970,"""High School""","""Management""","""M""","""S""",0,4,5,5,119335
28963,,"""Ross""","""Prasad""","""7487 Mariposa Ct.""","""Matraville""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0112""",9/9/1970,"""High School""","""Management""","""M""","""S""",0,4,5,5,157839
28964,,"""Trevor""","""Foster""","""5007 Castle Rock Rd.""","""Westminster""","""British Columbia""","""Canada""","""V3L 1H4""","""582-555-0192""",6/22/1949,"""High School""","""Professional""","""M""","""S""",1,2,0,4,52891
